category,title,description,resource,region,statusWord,message,compliance
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,ap-southeast-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,ap-northeast-3,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,ap-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,sa-east-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,af-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,Insecure Ciphers,Detect use of insecure ciphers on ELBs,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires secure transfer of cardholder data. It does not permit SSL or TLS version 1.0. ELB listeners should be configured for TLS v1.2.; HIPAA: All HIPAA data should be encrypted in transit. Using secure ciphers is a critical aspect of this requirement. Using outdated ciphers with known vulnerabilities places all transmitted data at risk of interception and tampering.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-east-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-east-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-west-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-west-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ca-central-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-central-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-3,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-north-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-3,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,sa-east-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,af-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELB,ELB Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-east-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-east-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-west-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,us-west-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ca-central-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-central-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-west-3,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-north-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-2,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-northeast-3,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,sa-east-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-east-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,me-south-1,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,af-south-1,UNKNOWN,Unable to query for load balancers: The security token included in the request is invalid.,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
ELBv2,ELBv2 Logging Enabled,Ensures load balancers have request logging enabled.,N/A,ap-southeast-3,OK,Region is not enabled,PCI: PCI requires logging of all network access to environments containing cardholder data. Enable ELB logs to log these network requests.; HIPAA: HIPAA requires access logging to be enabled for the auditing of services serving HIPAA data. All ELBs providing this access should have logging enabled to deliver logs to a secure remote location.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,us-east-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,us-east-2,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,us-west-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,us-west-2,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ca-central-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-central-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-west-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-west-2,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-west-3,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-north-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,eu-south-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-northeast-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-northeast-2,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-southeast-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-southeast-2,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-northeast-3,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-south-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,sa-east-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-east-1,OK,Region is not enabled,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,me-south-1,OK,Region is not enabled,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,af-south-1,UNKNOWN,Unable to list Firehose delivery streams: The security token included in the request is invalid.,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
Firehose,Firehose Delivery Streams Encrypted,Ensures Firehose Delivery Stream encryption is enabled,N/A,ap-southeast-3,OK,Region is not enabled,HIPAA: Firehose encryption must be used when processing any HIPAA-related data. AWS KMS encryption ensures that the Firehose payload meets the encryption in transit and at rest requirements of HIPAA.
IAM,Access Keys Last Used,Detects access keys that have not been used for a period of time and that should be decommissioned,N/A,global,UNKNOWN,Unable to query for users: The security token included in the request is invalid.,"PCI: PCI requires that all users be removed if they are inactive for 90 days. If a user access key is inactive, it should be removed."
IAM,Access Keys Rotated,Ensures access keys are not older than 180 days in order to reduce accidental exposures,N/A,global,UNKNOWN,Unable to query for users: The security token included in the request is invalid.,"PCI: PCI requires that all user credentials are rotated every 90 days. While IAM roles handle rotation automatically, access keys need to be manually rotated.; HIPAA: Rotating access keys helps to ensure that those keys have note been compromised. HIPAA requires strict controls around authentication of users or systems accessing HIPAA-compliant environments."
IAM,IAM User Admins,Ensures the number of IAM admins in the account are minimized,N/A,global,UNKNOWN,Unable to query for user IAM policy status: The security token included in the request is invalid.,PCI: PCI requires that cardholder data can only be accessed by those with a legitimate business need. Limiting the number of IAM administrators reduces the scope of users with potential access to this data.
IAM,IAM User Unauthorized to Edit,Ensures AWS IAM users that are not authorized to edit IAM access policies are decommissioned.,N/A,global,UNKNOWN,Unable to query for user IAM policy status: The security token included in the request is invalid.,PCI: PCI requires that cardholder data can only be accessed by those with a legitimate business need. Limiting the number of IAM administrators reduces the scope of users with potential access to this data.
